Date,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipIntensityMaxTime,precipType,precipAccumulation,ozone
2009-04-01,1238572800,Partly cloudy throughout the day.,partly-cloudy-day,1238598720,1238647800,0.24,0,0,0,22.56,1238623320,-12.43,1238681040,17.69,1238608560,-19.98,1238684760,4.84,0.64,1014.8,4.44,24.3,1238631060,252,0.62,2,1238623200,9.762,6.49,1238579280,22.56,1238623320,-0.27,1238579940,17.69,1238608560,,,,
2009-04-02,1238659200,Partly cloudy throughout the day.,partly-cloudy-day,1238684940,1238734380,0.27,0,0,0,24.72,1238726100,-5.6,1238773740,19.24,1238727360,-5.11,1238773740,-4.96,0.57,1019.5,2.97,11.84,1238706420,90,0.39,2,1238706240,9.997,-12.43,1238681040,24.72,1238726100,-19.98,1238684760,20.02,1238735040,,,,
2009-04-03,1238745600,Clear throughout the day.,clear-day,1238771100,1238820960,0.31,0,0,0,31.73,1238804700,1.47,1238860440,29.2,1238798700,-7.95,1238859660,-1.65,0.51,1015.2,2.58,13.08,1238770620,324,0.21,3,1238796000,9.997,-5.6,1238773740,31.73,1238804700,-5.11,1238773740,29.2,1238798700,,,,
2009-04-04,1238832000,Clear throughout the day.,clear-day,1238857260,1238907540,0.34,0,0,0,25.51,1238896800,-7.65,1238944860,20.35,1238896920,-7.83,1238929200,1.81,0.58,1022.7,4.13,16.16,1238878740,314,0.3,3,1238883060,9.997,1.47,1238860440,25.51,1238896800,-7.95,1238859660,20.35,1238896920,,,,
2009-04-05,1238918400,Clear throughout the day.,clear-day,1238943480,1238994120,0.38,0,0,0,31.85,1238985180,-6.38,1239029400,27.17,1238984220,-5.89,1239029400,0.86,0.58,1018.9,2.51,13.69,1238939580,66,0,3,1238968740,9.997,-7.65,1238944860,31.85,1238985180,-7.83,1238929200,28.09,1238989980,,,,
2009-04-06,1239004800,Clear throughout the day.,clear-day,1239029640,1239080700,0.42,0,0,0,36.67,1239071820,2.47,1239117600,36.17,1239068640,2.96,1239117600,4.15,0.57,1015.5,1.22,9.32,1239008400,311,0,3,1239055140,9.997,-6.38,1239029400,36.67,1239071820,-5.89,1239029400,36.17,1239068640,,,,
2009-04-07,1239091200,Clear throughout the day.,clear-day,1239115800,1239167280,0.45,0,0,0,40.68,1239153600,8.54,1239199200,40.05,1239159480,9.03,1239199200,6.74,0.52,1014.1,1.33,13.06,1239174000,28,0,3,1239141540,9.997,2.47,1239117600,40.68,1239153600,2.96,1239117600,40.05,1239159480,,,,
2009-04-08,1239177600,Partly cloudy throughout the day.,partly-cloudy-day,1239202020,1239253860,0.49,0,0,0,40.58,1239241920,24.26,1239291240,39.37,1239239400,24.94,1239290280,8.45,0.5,1008.2,2.65,18.09,1239177960,280,0.35,3,1239229320,9.997,8.54,1239199200,40.58,1239241920,9.03,1239199200,39.37,1239239400,,,,
2009-04-09,1239264000,Clear throughout the day.,partly-cloudy-day,1239288180,1239340440,0.52,0,0,0,40.61,1239326400,24.56,1239372000,35.17,1239325200,20.26,1239372420,19.66,0.63,1000,4.1,20.66,1239332460,108,0.45,3,1239314280,9.997,24.26,1239291240,40.61,1239326400,19.47,1239300120,35.17,1239325200,,,,
2009-04-10,1239350400,Clear throughout the day.,clear-day,1239374400,1239427080,0.55,0,0,0,45.57,1239418560,29.22,1239464220,40.74,1239418800,26.06,1239465360,13.53,0.42,991.5,4.6,19.54,1239404580,89,0.01,3,1239400380,9.997,24.56,1239372000,45.57,1239418560,20.26,1239372420,40.74,1239418860,,,,
2009-04-11,1239436800,Clear throughout the day.,clear-day,1239460560,1239513660,0.59,0,0,0,47.53,1239501660,25.35,1239546180,47.03,1239501660,23.07,1239551760,17.52,0.42,994,2.63,13.67,1239436860,35,0.28,3,1239487080,9.997,29.22,1239464220,47.53,1239501660,26.06,1239465360,47.03,1239501660,,,,
2009-04-12,1239523200,Clear throughout the day.,clear-day,1239546720,1239600240,0.62,0,0,0,47.16,1239582480,24.22,1239636600,45.55,1239580740,19.19,1239634920,18.35,0.51,1006.4,2.62,13.06,1239523200,302,0.15,3,1239573480,9.997,25.35,1239546180,47.16,1239582480,23.07,1239551760,45.55,1239580740,,,,
2009-04-13,1239609600,Mostly cloudy throughout the day.,partly-cloudy-day,1239632940,1239686820,0.65,0,0,0,44.52,1239667200,18.36,1239720420,44.03,1239667080,18.85,1239720420,19.11,0.57,1013.4,2.81,10.57,1239681420,270,0.52,2,1239659880,9.997,24.22,1239636600,44.52,1239667200,19.19,1239634920,44.03,1239667080,,,,
2009-04-14,1239696000,Clear throughout the day.,clear-day,1239719100,1239773400,0.68,0,0,0,43.55,1239755460,27.96,1239811200,41.18,1239756660,27.32,1239786000,18.56,0.57,1016,2.17,11.2,1239760680,292,0.26,3,1239746220,9.997,18.36,1239720420,43.55,1239755460,18.85,1239720420,41.18,1239756660,,,,
2009-04-15,1239782400,Partly cloudy throughout the day.,partly-cloudy-day,1239805260,1239859980,0.71,0,0,0,39.89,1239842400,22.38,1239892440,37.15,1239839880,18.18,1239897600,21.46,0.62,1017,3.37,14.29,1239850740,314,0.54,3,1239826320,9.997,27.96,1239811200,39.89,1239842400,27.32,1239786000,37.15,1239839880,,,,
2009-04-16,1239868800,Partly cloudy throughout the day.,partly-cloudy-day,1239891480,1239946560,0.74,0,0,0,41.67,1239924600,23.46,1239981600,36.85,1239916560,20.11,1239980820,17.66,0.55,1018.8,5.67,21.99,1239938220,347,0.43,3,1239915240,9.997,22.38,1239892440,41.67,1239924600,18.18,1239897600,36.85,1239916560,,,,
2009-04-17,1239955200,Overcast throughout the day.,cloudy,1239977640,1240033200,0.77,0,0,0,33.37,1240016400,26.05,1240069200,27.26,1240016400,25.15,1240034280,13.37,0.54,1014.6,4.92,14.28,1239955200,323,1,2,1240005360,9.997,22.56,1239990960,33.37,1240016400,15.56,1239991440,28.45,1240038000,,,,
2009-04-18,1240041600,Clear throughout the day.,partly-cloudy-day,1240063860,1240119780,0.8,0,0,0,43.34,1240102800,24.31,1240154280,39.18,1240094880,16.86,1240154280,17.62,0.53,1014.1,4.03,23.01,1240124400,341,0.42,3,1240091760,9.997,26.05,1240069200,43.34,1240102800,24.61,1240074660,39.18,1240094880,,,,
2009-04-19,1240128000,Clear throughout the day.,clear-day,1240150020,1240206360,0.83,0,0,0,39.62,1240186800,18.9,1240239300,39.06,1240192620,19.39,1240239300,17.35,0.54,1018,4.96,21.78,1240131360,309,0.03,4,1240178160,9.997,24.31,1240154280,39.62,1240186800,16.86,1240154280,39.06,1240192620,,,,
2009-04-20,1240214400,Clear throughout the day.,clear-day,1240236180,1240292940,0.86,0,0,0,44.67,1240281000,25.49,1240319280,40.87,1240280100,25.98,1240319280,17.52,0.55,1021.6,2.8,14.98,1240282440,316,0.07,4,1240264560,9.997,18.9,1240239300,44.67,1240281000,19.39,1240239300,43.03,1240289460,,,,
2009-04-21,1240300800,Clear throughout the day.,clear-day,1240322400,1240379520,0.9,0,0,0,47.01,1240367400,20.52,1240408440,43.72,1240367340,21.01,1240408440,17.25,0.47,1023.4,3.52,18.41,1240354620,288,0,4,1240350960,9.997,25.49,1240319280,47.01,1240367400,25.98,1240319280,43.72,1240367340,,,,
2009-04-22,1240387200,Clear throughout the day.,clear-day,1240408560,1240466100,0.93,0,0,0,48.65,1240450200,35.16,1240496520,48.31,1240449780,34.15,1240502220,17.81,0.51,1024.2,2.26,10.39,1240436040,96,0.14,4,1240437360,9.997,20.52,1240408440,48.65,1240450200,21.01,1240408440,48.31,1240449780,,,,
2009-04-23,1240473600,Light rain in the afternoon and evening.,rain,1240494780,1240552740,0.97,0.0031,0.021,1,45.15,1240520160,33.41,1240582980,43.05,1240516740,28.73,1240582800,25.01,0.59,1016.1,3.23,16.23,1240523580,237,0.78,3,1240520700,9.554,34.56,1240556400,45.15,1240520160,30.18,1240556400,43.05,1240516740,1240536600,rain,,
2009-04-24,1240560000,Overcast throughout the day.,cloudy,1240580940,1240639320,0,0,0,0,41.55,1240617900,29.52,1240667580,35.39,1240628220,28.83,1240675200,25.9,0.65,1017.8,8.51,27.68,1240620840,232,0.9,3,1240607040,9.997,33.41,1240582980,41.55,1240617900,27.73,1240596900,35.39,1240628220,,,,
2009-04-25,1240646400,Partly cloudy throughout the day.,partly-cloudy-day,1240667100,1240725900,0.04,0,0,0,47.25,1240714620,38.53,1240747740,45.89,1240714800,33.97,1240747320,23.32,0.53,1019.8,4.29,24.19,1240649820,145,0.51,4,1240697160,9.997,29.52,1240667580,47.25,1240714620,28.83,1240675200,46.5,1240717740,,,,
2009-04-26,1240732800,Clear throughout the day.,partly-cloudy-day,1240753320,1240812540,0.08,0,0,0,61.35,1240786800,35.46,1240837800,60.85,1240786800,36.04,1240837500,27.43,0.44,1020.4,5.9,22.44,1240788060,103,0.39,4,1240782900,9.997,38.53,1240747740,61.35,1240786800,33.97,1240747320,60.85,1240786800,,,,
2009-04-27,1240819200,Clear throughout the day.,clear-day,1240839480,1240899120,0.11,0,0,0,63.14,1240876800,35.53,1240916880,62.64,1240876800,36.02,1240927080,28.91,0.44,1025.2,4.1,20.69,1240876980,223,0.01,4,1240869300,9.997,35.46,1240837800,63.14,1240876800,36.04,1240837500,62.64,1240876800,,,,
2009-04-28,1240905600,Clear throughout the day.,clear-day,1240925700,1240985700,0.15,0,0,0,62.53,1240970400,30.46,1241013180,62.03,1240970400,31.03,1241014440,31.28,0.51,1028.2,4.03,17.87,1240960980,67,0.13,4,1240955700,9.997,35.53,1240916880,63.18,1240977300,36.02,1240927080,62.68,1240977300,,,,
2009-04-29,1240992000,Clear throughout the day.,clear-day,1241011860,1241072280,0.19,0,0,0,72.58,1241058000,33.14,1241094900,72.08,1241058000,33.63,1241094900,25.82,0.4,1023,2.8,13.12,1240992660,85,0,4,1241042100,9.997,30.46,1241013180,72.85,1241062800,31.03,1241014440,72.35,1241062800,,,,
2009-04-30,1241078400,Clear throughout the day.,clear-day,1241098080,1241158920,0.23,0,0,0,74.79,1241145480,34.52,1241186940,74.29,1241145480,35.01,1241186940,23.55,0.35,1022.2,2.42,11.82,1241152860,96,0,4,1241128440,9.997,33.14,1241094900,74.79,1241145480,33.63,1241094900,74.29,1241145480,,,,
2009-05-01,1241164800,Clear throughout the day.,clear-day,1241184240,1241245500,0.26,0,0,0,74.64,1241231640,38.26,1241266800,74.14,1241231640,38.75,1241266800,24.34,0.3,1019.5,1.94,9.18,1241230260,305,0,4,1241214840,9.997,34.52,1241186940,74.64,1241231640,35.01,1241186940,74.14,1241231640,,,,
2009-05-02,1241251200,Clear throughout the day.,clear-day,1241270460,1241332080,0.3,0,0,0,72.64,1241314560,33.32,1241359380,72.14,1241314560,33.81,1241359380,30.29,0.4,1008.8,3.92,13.69,1241322960,321,0,4,1241301240,9.997,38.26,1241266800,72.64,1241314560,38.75,1241266800,72.14,1241314560,,,,
2009-05-03,1241337600,Clear throughout the day.,clear-day,1241356620,1241418720,0.33,0,0,0,63.46,1241398500,31.07,1241443800,62.96,1241398500,31.56,1241443800,30.12,0.45,1001.9,4.42,16.27,1241399220,326,0,4,1241387640,9.997,33.32,1241359380,63.46,1241398500,33.81,1241359380,62.96,1241398500,,,,
2009-05-04,1241424000,Partly cloudy throughout the day.,partly-cloudy-day,1241442840,1241505300,0.37,0,0,0,57.73,1241490900,35.42,1241533680,57.23,1241490900,32.7,1241533440,26.91,0.5,1002,2.68,11.79,1241486520,303,0.41,4,1241475000,9.997,31.07,1241443800,57.73,1241490900,31.56,1241443800,57.23,1241490900,,,,
2009-05-05,1241510400,Overcast throughout the day.,partly-cloudy-day,1241529000,1241591880,0.4,0,0,0,45.68,1241562600,29.3,1241620860,42.07,1241562060,27.55,1241615160,25.5,0.55,1000.2,5.28,14.01,1241568120,262,0.74,3,1241560380,9.997,35.42,1241533680,45.68,1241562600,32.7,1241533440,42.07,1241562060,,,,
2009-05-06,1241596800,Overcast throughout the day.,cloudy,1241615220,1241678520,0.44,0,0,0,44.91,1241652900,31.44,1241703000,44.23,1241653860,31.93,1241703000,26.03,0.62,1006.1,3.09,11.88,1241642700,289,0.92,3,1241646780,9.997,29.3,1241620860,44.91,1241652900,27.55,1241615160,44.23,1241653860,,,,
2009-05-07,1241683200,Partly cloudy throughout the day.,partly-cloudy-day,1241701380,1241765100,0.47,0,0,0,55.53,1241751600,31.55,1241780580,55.03,1241751600,28.86,1241780520,23.78,0.5,1016,2.31,13.07,1241748180,237,0.64,4,1241732100,9.997,31.44,1241703000,55.53,1241751600,31.93,1241703000,55.03,1241751600,,,,
2009-05-08,1241769600,Partly cloudy throughout the day.,partly-cloudy-day,1241787600,1241851740,0.5,0,0,0,59.53,1241838000,36.47,1241880600,59.03,1241838000,33.98,1241879460,20.5,0.37,1021.2,4.35,16.17,1241831760,236,0.5,3,1241825160,9.997,31.55,1241780580,59.54,1241838240,28.86,1241780520,59.04,1241838240,,,,
2009-05-09,1241856000,Clear throughout the day.,clear-day,1241873760,1241938320,0.53,0,0,0,48.79,1241924400,36.52,1241953560,45.32,1241917320,32.88,1241967540,22.27,0.42,1024.8,5.44,17.32,1241897160,270,0.22,4,1241902200,9.997,36.47,1241880600,48.94,1241926620,33.98,1241879460,45.65,1241927100,,,,
2009-05-10,1241942400,Drizzle in the morning and afternoon.,rain,1241959980,1242024900,0.56,0.0005,0.01,0.99,45.71,1242005880,36.34,1242044700,42,1242002040,32.78,1242057600,29.59,0.65,1027.5,5.28,15.15,1241970420,262,0.76,3,1241989500,9.997,36.52,1241953560,45.71,1242005880,32.88,1241967540,42,1242002040,1241985600,rain,,
2009-05-11,1242028800,"Light rain until morning, starting again in the evening.",rain,1242046140,1242111540,0.59,0.0023,0.02,1,47.63,1242087960,32.54,1242136440,44.18,1242089040,33.03,1242136440,32.34,0.69,1023.3,6.2,17.01,1242096900,252,0.97,3,1242078780,9.95,36.34,1242044700,47.63,1242087960,31.48,1242060960,44.18,1242089040,1242107880,rain,,
2009-05-12,1242115200,Partly cloudy throughout the day.,partly-cloudy-day,1242132360,1242198120,0.62,0,0,0,52.62,1242174000,38.8,1242226800,52.12,1242174000,38.5,1242219780,28.72,0.56,1020.5,3.14,11.81,1242162000,260,0.51,4,1242162000,9.997,32.54,1242136440,52.62,1242174000,33.03,1242136440,52.12,1242174000,,,,
2009-05-13,1242201600,Overcast throughout the day.,cloudy,1242218580,1242284760,0.66,0,0,0,54.53,1242262800,36.51,1242306660,54.03,1242262800,32.94,1242309960,24.19,0.42,1016.6,2.4,11.01,1242244800,262,0.92,4,1242248460,9.997,38.8,1242226800,54.53,1242262800,38.5,1242219780,54.03,1242262800,,,,
2009-05-14,1242288000,Clear throughout the day.,clear-day,1242304740,1242371340,0.69,0,0,0,54.62,1242347760,32.15,1242394500,54.12,1242347760,32.24,1242389160,15.37,0.29,1013.3,5.68,16.33,1242343920,294,0.29,5,1242334800,9.997,36.51,1242306660,54.62,1242347760,32.94,1242309960,54.12,1242347760,,,,
2009-05-15,1242374400,Clear throughout the day.,clear-day,1242390960,1242457920,0.72,0,0,0,55.97,1242442800,34.53,1242482640,55.47,1242442800,34.61,1242484620,14.63,0.32,1017.2,3.8,13.01,1242446280,308,0.13,5,1242424440,9.997,32.15,1242394500,55.99,1242443220,32.24,1242389160,55.49,1242443220,,,,
2009-05-16,1242460800,Clear throughout the day.,clear-day,1242477120,1242544560,0.75,0,0,0,58.54,1242525600,31.87,1242566940,58.04,1242525600,29.75,1242568320,16.3,0.29,1019.1,3.63,12.46,1242511080,52,0.01,5,1242511560,9.997,34.53,1242482640,58.54,1242532680,34.61,1242484620,58.04,1242532680,,,,
2009-05-17,1242547200,Clear throughout the day.,clear-day,1242563340,1242631140,0.78,0,0,0,65.54,1242615600,42.44,1242653400,65.04,1242615600,41.38,1242651780,14.89,0.26,1018.1,4.41,13.68,1242604620,65,0,5,1242597240,9.997,31.87,1242566940,65.71,1242617820,29.75,1242568320,65.21,1242617820,,,,
2009-05-18,1242633600,Clear throughout the day.,clear-day,1242649560,1242717780,0.81,0,0,0,72.21,1242688020,45.34,1242743700,71.71,1242688020,43.83,1242745080,18.88,0.23,1014,4.21,14.99,1242702000,132,0,5,1242683640,9.997,42.44,1242653400,72.21,1242688020,41.38,1242651780,71.71,1242688020,,,,
2009-05-19,1242720000,Clear throughout the day.,clear-day,1242735780,1242804360,0.84,0,0,0,70.7,1242779040,44.56,1242828000,70.2,1242779040,42.9,1242832140,28.77,0.36,1009.8,2.93,11.08,1242778080,225,0,5,1242770040,9.997,45.34,1242743700,71.54,1242792000,43.83,1242745080,71.04,1242792000,,,,
2009-05-20,1242806400,Clear throughout the day.,clear-day,1242821940,1242890940,0.88,0,0,0,72.55,1242874800,49.59,1242918000,72.05,1242874800,50.08,1242918000,32.86,0.41,1012,3.69,11.02,1242834900,254,0.04,5,1242856440,9.997,44.56,1242828000,72.89,1242877020,42.9,1242832140,72.39,1242877020,,,,
2009-05-21,1242892800,Clear throughout the day.,clear-day,1242908160,1242977580,0.91,0,0,0,72.55,1242957420,47.57,1243006620,72.05,1242957420,45.94,1243001280,35.51,0.4,1016.4,4.64,13.63,1242964800,244,0.1,5,1242942840,9.997,49.59,1242918000,72.55,1242957420,50.08,1242918000,72.05,1242957420,,,,
2009-05-22,1242979200,Possible drizzle overnight.,partly-cloudy-day,1242994380,1243064160,0.95,0,0,0,67.54,1243047480,44.54,1243072560,67.04,1243047480,45.05,1243072680,40.81,0.55,1017.2,4.16,16.05,1243030200,229,0.34,5,1243029240,9.997,47.57,1243006620,67.54,1243047480,45.94,1243001280,67.04,1243047480,,,,
2009-05-23,1243065600,Partly cloudy throughout the day.,rain,1243080600,1243150800,0.99,0.0006,0.0128,0.64,72.21,1243126620,44.55,1243173480,71.71,1243126620,43.65,1243173540,40.73,0.55,1014.1,2.52,14.04,1243133700,299,0.27,5,1243115640,9.997,44.54,1243072560,72.21,1243126620,45.05,1243072680,71.71,1243126620,1243076400,rain,,
2009-05-24,1243152000,Clear throughout the day.,clear-day,1243166820,1243237380,0.03,0,0,0,76.64,1243219800,45.52,1243252860,76.14,1243219800,46.01,1243252860,37.18,0.46,1015.5,3.63,13.87,1243221720,310,0.03,5,1243202040,9.997,44.55,1243173480,76.64,1243219800,43.65,1243173540,76.14,1243219800,,,,
2009-05-25,1243238400,Clear throughout the day.,clear-day,1243252980,1243323960,0.07,0,0,0,77.68,1243300860,45.91,1243344780,77.18,1243300860,46.4,1243344780,31.11,0.32,1012.6,2.83,11.82,1243303380,315,0.01,5,1243288440,9.997,45.52,1243252860,77.68,1243300860,46.01,1243252860,77.18,1243300860,,,,
2009-05-26,1243324800,Clear throughout the day.,clear-day,1243339200,1243410600,0.1,0,0,0,79.35,1243382520,51.26,1243434240,78.85,1243382520,51.75,1243434240,32.04,0.33,1007.4,3,11.09,1243381860,303,0.1,6,1243374180,9.997,45.91,1243344780,79.35,1243382520,46.4,1243344780,78.85,1243382520,,,,
2009-05-27,1243411200,Mostly cloudy throughout the day.,partly-cloudy-day,1243425420,1243497180,0.14,0,0,0,58.63,1243446840,40.25,1243517640,58.13,1243446840,40.74,1243517640,40.81,0.65,1007.4,4.48,17.3,1243451100,246,0.62,3,1243467960,9.856,46.54,1243494000,62.53,1243411200,46.39,1243459140,62.03,1243411200,,,,
2009-05-28,1243497600,Mostly cloudy throughout the day.,partly-cloudy-day,1243511640,1243583760,0.18,0,0,0,58.66,1243560600,42.44,1243599600,58.16,1243560600,42.93,1243599600,37.54,0.64,1010.4,2.28,10.06,1243572780,149,0.72,4,1243544640,9.997,40.25,1243517640,58.66,1243560600,40.74,1243517640,58.16,1243560600,,,,
2009-05-29,1243584000,Mostly cloudy throughout the day.,partly-cloudy-day,1243597920,1243670340,0.22,0,0,0,54.28,1243637280,39.53,1243685100,53.78,1243637280,40.02,1243685100,38.6,0.69,1006.1,3.85,12.04,1243644780,247,0.81,4,1243630680,9.997,42.44,1243599600,54.28,1243637280,42.93,1243599600,53.78,1243637280,,,,
2009-05-30,1243670400,Light rain in the morning.,rain,1243684140,1243756920,0.25,0.0012,0.02,1,58.56,1243734840,42.49,1243772400,58.06,1243734840,42.98,1243772400,36.47,0.67,1013.7,2.68,11.35,1243732980,257,0.64,4,1243727760,9.997,39.53,1243685100,58.56,1243734840,40.02,1243685100,58.06,1243734840,1243699380,rain,,
2009-05-31,1243756800,Mostly cloudy throughout the day.,partly-cloudy-day,1243770360,1243843500,0.29,0,0,0,59.67,1243822440,44.48,1243857000,59.17,1243822440,44.97,1243857000,36.88,0.58,1020.1,2.42,12.03,1243810620,291,0.66,4,1243810500,9.997,42.49,1243772400,60.54,1243828800,42.98,1243772400,60.04,1243828800,,,,
