Date,Date,sunriseTime,sunsetTime,moonPhase,humidity,windSpeed,windBearing,cloudCover,uvIndex,temperatureMin,temperatureMax,precipType,precipIntensity,precipAccumulation,winningTime,iceThickness,flowVolume
785,1994-03-06,762972480.0,763011000.0,0.84,0.34,5.55,83.0,0.22,1.0,-18.53,14.54,None,0.0,0.0,0,51.0,7200
786,1994-03-07,763058640.0,763097580.0,0.87,0.41,4.23,320.0,0.35,1.0,-2.57,6.7,None,0.0,0.0,0,51.0,7200
787,1994-03-08,763144860.0,763184160.0,0.9,0.41,4.23,324.0,0.25,1.0,-1.59,10.4,None,0.0,0.0,0,51.0,7200
788,1994-03-09,763231020.0,763270740.0,0.94,0.37,3.87,338.0,0.17,1.0,1.5,16.53,None,0.0,0.0,0,51.0,7200
789,1994-03-10,763317180.0,763357380.0,0.97,0.47,4.01,323.0,0.22,1.0,-3.53,25.51,None,0.0,0.0,0,51.0,7200
790,1994-03-11,763403400.0,763443960.0,1.0,0.44,3.57,312.0,0.13,1.0,-10.77,25.58,None,0.0,0.0,0,51.0,7200
791,1994-03-12,763489560.0,763530540.0,0.03,0.44,3.79,259.0,0.2,1.0,-1.85,23.57,None,0.0,0.0,0,51.0,7200
792,1994-03-13,763575780.0,763617120.0,0.06,0.44,5.26,342.0,0.23,1.0,4.38,32.78,None,0.0,0.0,0,52.0,7200
793,1994-03-14,763661940.0,763703700.0,0.09,0.37,4.53,302.0,0.22,1.0,-9.55,11.52,None,0.0,0.0,0,52.0,7200
794,1994-03-15,763748100.0,763790280.0,0.12,0.46,5.69,253.0,0.31,1.0,0.4,9.6,None,0.0,0.0,0,52.0,7000
795,1994-03-16,763834320.0,763876860.0,0.15,0.43,4.18,244.0,0.21,1.0,-0.53,7.58,None,0.0,0.0,0,52.0,7000
796,1994-03-17,763920480.0,763963440.0,0.18,0.37,5.09,239.0,0.24,1.0,-13.48,7.52,None,0.0,0.0,0,52.0,7000
797,1994-03-18,764006640.0,764050020.0,0.21,0.39,2.7,288.0,0.02,2.0,-25.52,2.57,None,0.0,0.0,0,52.0,7000
798,1994-03-19,764092860.0,764136600.0,0.24,0.42,3.85,327.0,0.33,1.0,-22.48,1.39,None,0.0,0.0,0,52.0,7000
799,1994-03-20,764179020.0,764223180.0,0.27,0.38,4.18,260.0,0.11,2.0,-24.64,-0.49,None,0.0,0.0,0,52.0,7000
800,1994-03-21,764265240.0,764309760.0,0.31,0.29,2.93,67.0,0.01,2.0,-36.46,0.74,None,0.0,0.0,0,52.0,7000
801,1994-03-22,764351400.0,764396340.0,0.34,0.3,5.21,335.0,0.41,2.0,-4.42,9.57,None,0.0,0.0,0,52.0,7000
802,1994-03-23,764437560.0,764482920.0,0.38,0.32,4.36,311.0,0.2,2.0,1.25,29.58,None,0.0,0.0,0,52.0,7000
803,1994-03-24,764523780.0,764569500.0,0.41,0.36,4.18,356.0,0.1,2.0,14.43,43.83,None,0.0,0.0,0,52.0,7000
804,1994-03-25,764609940.0,764656080.0,0.45,0.35,7.44,154.0,0.35,2.0,19.52,46.41,None,0.0,0.0,0,52.0,6800
805,1994-03-26,764696100.0,764742660.0,0.49,0.45,8.21,243.0,0.34,2.0,6.42,35.66,None,0.0,0.0,0,52.0,6800
806,1994-03-27,764782320.0,764829240.0,0.53,0.37,4.69,341.0,0.3,2.0,5.41,30.94,None,0.0,0.0,0,52.0,6800
807,1994-03-28,764868480.0,764915820.0,0.57,0.35,7.05,77.0,0.18,2.0,7.33,47.5,None,0.0,0.0,0,55.0,6800
808,1994-03-29,764954640.0,765002400.0,0.61,0.31,6.97,95.0,0.28,2.0,29.39,48.38,None,0.0,0.0,0,55.0,6800
809,1994-03-30,765040860.0,765088980.0,0.65,0.41,3.83,254.0,0.31,2.0,25.44,46.41,None,0.0,0.0,0,55.0,6800
810,1994-03-31,765127020.0,765175560.0,0.68,0.4,0.0,0.0,0.265,2.0,24.005000000000003,49.489999999999995,None,0.0,0.0,0,58.0,6800
811,1994-04-01,765213180.0,765262140.0,0.72,0.39,5.66,82.0,0.22,2.0,22.57,52.57,None,0.0,0.0,0,58.0,6800
812,1994-04-02,765299400.0,765348720.0,0.75,0.38,5.04,125.0,0.13,2.0,27.44,54.61,None,0.0,0.0,0,58.0,6800
813,1994-04-03,765385560.0,765435300.0,0.79,0.49,7.2,236.0,0.22,2.0,23.78,38.5,None,0.0,0.0,0,51.0,6800
814,1994-04-04,765471780.0,765521880.0,0.82,0.46,3.44,69.0,0.08,3.0,14.48,42.46,None,0.0,0.0,0,51.0,6800
815,1994-04-05,765557940.0,765608460.0,0.85,0.43,4.3,340.0,0.02,3.0,15.47,42.78,None,0.0,0.0,0,51.0,6800
816,1994-04-06,765644100.0,765695040.0,0.88,0.36,4.54,168.0,0.04,3.0,13.51,42.61,None,0.0,0.0,0,51.0,6800
817,1994-04-07,765730320.0,765781620.0,0.91,0.36,4.93,322.0,0.14,3.0,23.43,35.42,None,0.0,0.0,0,51.0,6800
818,1994-04-08,765816480.0,765868200.0,0.94,0.45,7.7,333.0,0.34,3.0,10.5,23.56,None,0.0,0.0,0,54.0,6800
819,1994-04-09,765902700.0,765954780.0,0.97,0.39,8.07,341.0,0.26,3.0,8.55,25.64,None,0.0,0.0,0,54.0,6800
820,1994-04-10,765988860.0,766041360.0,0.01,0.32,9.96,346.0,0.15,3.0,7.39,23.77,None,0.0,0.0,0,54.0,6800
821,1994-04-11,766075020.0,766128000.0,0.04,0.4,7.74,343.0,0.35,3.0,3.5,17.42,None,0.0,0.0,0,54.0,6700
822,1994-04-12,766161240.0,766214580.0,0.07,0.41,8.73,332.0,0.3,3.0,5.32,15.48,None,0.0,0.0,0,54.0,6700
823,1994-04-13,766247400.0,766301160.0,0.1,0.29,7.99,332.0,0.07,3.0,1.51,19.38,None,0.0,0.0,0,54.0,6700
824,1994-04-14,766333560.0,766387740.0,0.13,0.31,5.53,336.0,0.19,3.0,6.32,23.57,None,0.0,0.0,0,57.5,6700
825,1994-04-15,766419780.0,766474320.0,0.16,0.36,7.46,262.0,0.24,3.0,3.52,13.45,None,0.0,0.0,0,57.5,6700
826,1994-04-16,766505940.0,766560900.0,0.19,0.32,6.01,249.0,0.22,3.0,-2.46,12.47,None,0.0,0.0,0,57.5,6700
827,1994-04-17,766592160.0,766647480.0,0.22,0.33,5.5,68.0,0.26,3.0,-7.68,28.46,None,0.0,0.0,0,57.5,6700
828,1994-04-18,766678320.0,766734120.0,0.25,0.39,4.56,326.0,0.31,3.0,21.38,43.54,None,0.0,0.0,0,52.0,6700
829,1994-04-19,766764480.0,766820700.0,0.29,0.38,3.99,349.0,0.3,3.0,26.41,49.49,None,0.0,0.0,0,52.0,6700
830,1994-04-20,766850700.0,766907280.0,0.32,0.37,3.43,309.0,0.17,4.0,30.36,48.38,None,0.0,0.0,0,52.0,6700
831,1994-04-21,766936860.0,766993860.0,0.36,0.39,4.94,322.0,0.3,3.0,30.37,56.61,None,0.0,0.0,0,52.0,6800
832,1994-04-22,767023080.0,767080440.0,0.4,0.39,2.26,0.0,0.25,4.0,27.16,58.48,None,0.0,0.0,0,51.0,7000
833,1994-04-23,767109240.0,767167080.0,0.44,0.34,6.02,137.0,0.19,4.0,24.19,60.5,None,0.0,0.0,0,51.0,7000
834,1994-04-24,767195400.0,767253660.0,0.48,0.32,3.79,301.0,0.14,4.0,28.34,62.5,None,0.0,0.0,0,51.0,7200
835,1994-04-25,767281620.0,767340240.0,0.52,0.5,4.0,151.0,0.07,4.0,28.48,59.54,None,0.0,0.0,0,51.0,7800
836,1994-04-26,767367780.0,767426820.0,0.55,0.385,0.0,0.0,0.07,2.0,31.455,59.575,None,0.0,0.0,0,51.0,10000
837,1994-04-27,767454000.0,767513460.0,0.59,0.27,5.27,273.0,0.0,4.0,34.43,59.61,None,0.0,0.0,0,51.0,14000
838,1994-04-28,767540160.0,767600040.0,0.63,0.29,3.39,29.0,0.0,4.0,24.39,56.68,None,0.0,0.0,0,51.0,23000
839,1994-04-29,767626380.0,767686620.0,0.67,0.31,4.39,22.0,0.13,4.0,26.51,59.54,None,0.0,0.0,2020-03-25 23:01:00,51.0,42000
840,1994-04-30,767712540.0,767773200.0,0.7,0.31,6.85,176.0,0.18,4.0,32.46,57.41,None,0.0,0.0,0,51.0,43000
841,1994-05-01,767798700.0,767859840.0,0.74,0.32,5.8,70.0,0.21,4.0,24.5,62.51,None,0.0,0.0,0,51.0,38000
842,1994-05-02,767884920.0,767946420.0,0.77,0.27,7.47,67.0,0.3,4.0,36.38,62.86,None,0.0,0.0,0,51.0,36000
843,1994-05-03,767971080.0,768033000.0,0.8,0.34,5.05,230.0,0.27,4.0,32.47,55.55,None,0.0,0.0,0,51.0,34100
844,1994-05-04,768057300.0,768119640.0,0.83,0.35,6.81,141.0,0.25,4.0,28.04,52.89,None,0.0,0.0,0,51.0,32900
845,1994-05-05,768143460.0,768206220.0,0.86,0.23,5.88,60.0,0.0,5.0,30.49,57.67,None,0.0,0.0,0,51.0,30200
846,1994-05-07,768315840.0,768379440.0,0.92,0.25,0.0,0.0,0.0,3.0,27.4,57.175,None,0.0,0.0,0,51.0,26400
847,1994-05-08,768402060.0,768466020.0,0.95,0.27,5.6,41.0,0.0,5.0,24.31,56.68,None,0.0,0.0,0,51.0,25200
848,1994-05-09,768488220.0,768552660.0,0.98,0.25,6.41,60.0,0.0,5.0,40.55,59.57,None,0.0,0.0,0,51.0,24300
849,1994-05-10,768574440.0,768639240.0,0.01,0.25,5.93,104.0,0.0,5.0,35.5,63.52,None,0.0,0.0,0,51.0,23600
850,1994-05-11,768660660.0,768725880.0,0.05,0.26,6.13,76.0,0.0,5.0,28.41,66.5,None,0.0,0.0,0,51.0,23400
851,1994-05-12,768746820.0,768812460.0,0.08,0.28,4.96,349.0,0.0,5.0,40.16,63.27,None,0.0,0.0,0,51.0,23300
852,1994-05-13,768833040.0,768899040.0,0.11,0.29,5.18,335.0,0.0,5.0,39.09,59.54,None,0.0,0.0,0,51.0,22800
853,1994-05-14,768919200.0,768985680.0,0.14,0.25,3.73,333.0,0.0,5.0,27.44,62.42,None,0.0,0.0,0,51.0,22200
854,1994-05-15,769005420.0,769072260.0,0.17,0.24,2.55,340.0,0.0,5.0,29.38,65.61,None,0.0,0.0,0,51.0,22300
855,1994-05-16,769091640.0,769158900.0,0.2,0.2,4.54,337.0,0.0,5.0,31.93,69.45,None,0.0,0.0,0,51.0,22400
856,1994-05-17,769177800.0,769245480.0,0.24,0.24,6.17,98.0,0.0,5.0,34.35,68.55,None,0.0,0.0,0,51.0,22200
857,1994-05-18,769264020.0,769332060.0,0.27,0.24,4.98,41.0,0.0,5.0,35.77,62.61,None,0.0,0.0,0,51.0,22000
858,1994-05-19,769350240.0,769418700.0,0.31,0.21,9.25,183.0,0.0,5.0,48.44,63.61,None,0.0,0.0,0,51.0,21900
859,1994-05-20,769436400.0,769505280.0,0.35,0.23,5.19,194.0,0.0,5.0,37.48,59.87,None,0.0,0.0,0,51.0,22300
860,1994-05-21,769522620.0,769591920.0,0.39,0.26,3.22,50.0,0.0,5.0,36.25,59.7,None,0.0,0.0,0,51.0,22500
861,1994-05-22,769608840.0,769678500.0,0.42,0.22,4.84,158.0,0.0,5.0,43.03,66.38,None,0.0,0.0,0,51.0,22300
862,1994-05-23,769695060.0,769765080.0,0.46,0.26,4.8,126.0,0.0,5.0,37.42,69.46,None,0.0,0.0,0,51.0,21400
863,1994-05-24,769781280.0,769851720.0,0.5,0.26,3.6,75.0,0.0,5.0,37.48,60.55,None,0.0,0.0,0,51.0,21200
864,1994-05-25,769867500.0,769938300.0,0.54,0.25,3.46,244.0,0.0,5.0,31.58,64.54,None,0.0,0.0,0,51.0,21200
865,1994-05-26,769953720.0,770024880.0,0.58,0.26,3.79,317.0,0.0,5.0,39.44,63.77,None,0.0,0.0,0,51.0,21000
866,1994-05-27,770039880.0,770111520.0,0.62,0.27,6.08,5.0,0.0,6.0,45.4,58.91,None,0.0,0.0,0,51.0,20700
867,1994-05-28,770126100.0,770198100.0,0.65,0.26,5.53,351.0,0.01,6.0,34.38,61.59,None,0.0,0.0,0,51.0,20600
868,1994-05-29,770212380.0,770284680.0,0.69,0.28,4.21,120.0,0.24,6.0,36.03,59.57,None,0.0,0.0,0,51.0,23500
869,1994-05-30,770298600.0,770371260.0,0.72,0.36,4.21,197.0,0.2,5.0,35.01,57.83,None,0.0,0.0,0,51.0,24900
870,1994-05-31,770384820.0,770457840.0,0.75,0.36,3.9,241.0,0.27,5.0,41.03,62.43,None,0.0,0.0,0,51.0,23400
871,1995-01-01,788990160.0,789005160.0,0.03,0.23,12.64,93.0,0.04,0.0,20.34,28.43,None,0.0,0.0,0,51.0,7800
872,1995-01-02,789076500.0,789091680.0,0.07,0.36,9.1,325.0,0.33,0.0,20.34,25.74,None,0.0,0.0,0,51.0,7800
873,1995-01-03,789162840.0,789178200.0,0.1,0.315,8.65,71.0,0.13,0.0,22.46,27.53,None,0.0,0.0,0,51.0,7800
874,1995-01-04,789249120.0,789264780.0,0.14,0.27,9.76,82.0,0.12,0.0,22.57,27.53,None,0.0,0.0,0,51.0,7800
875,1995-01-05,789335460.0,789351300.0,0.17,0.23,7.35,131.0,0.02,0.0,5.47,23.64,None,0.0,0.0,0,51.0,7800
876,1995-01-06,789421740.0,789437880.0,0.21,0.37,5.12,71.0,0.07,0.0,-5.67,15.66,None,0.0,0.0,0,51.0,7800
877,1995-01-07,789508020.0,789524400.0,0.24,0.32,2.78,259.0,0.24,0.0,-10.57,8.81,None,0.0,0.0,0,51.0,7800
878,1995-01-08,789594300.0,789610980.0,0.27,0.39,1.93,196.0,0.21,0.0,-15.6,-0.54,None,0.0,0.0,0,51.0,7600
879,1995-01-09,789680580.0,789697560.0,0.3,0.38,2.24,283.0,0.2,0.0,-23.57,1.63,None,0.0,0.0,0,51.0,7600
880,1995-01-10,789766860.0,789784140.0,0.33,0.42,2.41,341.0,0.34,0.0,-23.56,-2.54,None,0.0,0.0,0,51.0,7600
881,1995-01-11,789853140.0,789870720.0,0.36,0.37,2.44,294.0,0.24,0.0,-18.53,-3.43,None,0.0,0.0,0,51.0,7600
882,1995-01-12,789939420.0,789957300.0,0.39,0.36,1.68,236.0,0.07,0.0,-37.53,-15.44,None,0.0,0.0,0,51.0,7600
883,1995-01-13,790025700.0,790043880.0,0.42,0.37,2.11,228.0,0.15,0.0,-39.7,-18.05,None,0.0,0.0,0,51.0,7600
884,1995-01-14,790111920.0,790130460.0,0.45,0.31,1.59,88.0,0.06,0.0,-39.69,-19.47,None,0.0,0.0,0,51.0,7400
885,1995-01-15,790198200.0,790217040.0,0.48,0.31,1.65,255.0,0.02,0.0,-43.76,-20.55,None,0.0,0.0,0,51.0,7400
886,1995-01-16,790284420.0,790303620.0,0.51,0.35,8.85,78.0,0.25,0.0,-0.45,18.54,None,0.0,0.0,0,51.0,7400
887,1995-01-17,790370700.0,790390200.0,0.55,0.3,6.1,325.0,0.13,0.0,-6.04,22.51,None,0.0,0.0,0,51.0,7400
888,1995-01-18,790456920.0,790476840.0,0.58,0.27,4.93,39.0,0.14,0.0,-7.84,19.93,None,0.0,0.0,0,51.0,7400
889,1995-01-19,790543200.0,790563420.0,0.61,0.31,3.76,109.0,0.06,0.0,-15.57,14.32,None,0.0,0.0,0,51.0,7400
890,1995-01-20,790629420.0,790650000.0,0.65,0.36,2.07,243.0,0.14,0.0,-16.65,-2.54,None,0.0,0.0,0,51.0,7400
891,1995-01-21,790715640.0,790736640.0,0.68,0.34,2.5,312.0,0.19,0.0,-2.46,6.47,None,0.0,0.0,0,51.0,7200
892,1995-01-22,790801860.0,790823220.0,0.72,0.45,3.61,297.0,0.26,0.0,-1.59,12.74,None,0.0,0.0,0,51.0,7200
893,1995-01-23,790888080.0,790909800.0,0.75,0.34,4.35,250.0,0.07,0.0,-21.58,15.66,None,0.0,0.0,0,51.0,7200
894,1995-01-24,790974360.0,790996440.0,0.79,0.31,2.11,242.0,0.05,0.0,-32.52,-16.18,None,0.0,0.0,0,51.0,7200
895,1995-01-25,791060580.0,791083020.0,0.82,0.31,1.95,73.0,0.0,0.0,-43.56,-24.23,None,0.0,0.0,0,51.0,7200
896,1995-01-26,791146800.0,791169660.0,0.86,0.33,1.51,220.0,0.03,0.0,-50.74,-37.48,None,0.0,0.0,0,51.0,7200
897,1995-01-27,791233020.0,791256240.0,0.9,0.34,1.33,286.0,0.12,0.0,-52.51,-33.49,None,0.0,0.0,0,23.0,7200
898,1995-01-28,791319240.0,791342820.0,0.94,0.33,1.76,100.0,0.1,0.0,-29.46,-17.45,None,0.0,0.0,0,23.0,7200
899,1995-01-29,791405460.0,791429460.0,0.97,0.33,1.97,356.0,0.33,0.0,-25.75,-3.22,None,0.0,0.0,0,23.0,7000
900,1995-01-30,791491680.0,791516040.0,0.01,0.38,2.63,332.0,0.22,0.0,-7.56,0.74,None,0.0,0.0,0,23.0,7000
901,1995-01-31,791577840.0,791602680.0,0.05,0.36,2.11,322.0,0.14,0.0,-10.62,-0.57,None,0.0,0.0,0,23.0,7000
902,1995-02-01,791664060.0,791689260.0,0.08,0.38,2.17,318.0,0.28,0.0,-5.52,-0.58,None,0.0,0.0,0,23.0,7000
903,1995-02-02,791750280.0,791775900.0,0.12,0.4,2.06,302.0,0.26,0.0,-15.84,-0.57,None,0.0,0.0,0,23.0,7000
904,1995-02-03,791836500.0,791862480.0,0.15,0.39,2.12,319.0,0.12,0.0,-19.58,-2.54,None,0.0,0.0,0,23.0,7000
905,1995-02-04,791922720.0,791949060.0,0.18,0.31,5.97,116.0,0.3,0.0,-16.47,31.49,None,0.0,0.0,0,23.0,7000
906,1995-02-05,792008940.0,792035700.0,0.21,0.37,13.31,99.0,0.19,0.0,30.42,37.43,None,0.0,0.0,0,23.0,7000
907,1995-02-06,792095100.0,792122280.0,0.24,0.43,7.37,113.0,0.16,0.0,23.48,43.76,None,0.0,0.0,0,23.0,6800
908,1995-02-07,792181320.0,792208920.0,0.27,0.34,5.26,133.0,0.08,0.0,13.41,33.48,None,0.0,0.0,0,23.0,6800
909,1995-02-08,792267540.0,792295500.0,0.3,0.34,3.74,305.0,0.14,0.0,2.14,24.54,None,0.0,0.0,0,24.0,6800
910,1995-02-09,792353700.0,792382080.0,0.33,0.32,4.32,1.0,0.27,0.0,1.48,30.38,None,0.0,0.0,0,24.0,6800
911,1995-02-10,792439920.0,792468720.0,0.36,0.39,4.54,324.0,0.24,0.0,11.42,18.52,None,0.0,0.0,0,24.0,6800
912,1995-02-11,792526140.0,792555300.0,0.39,0.39,3.92,313.0,0.24,0.0,8.43,24.54,None,0.0,0.0,0,24.0,6800
913,1995-02-12,792612300.0,792641940.0,0.43,0.27,4.28,349.0,0.13,0.0,6.48,21.6,None,0.0,0.0,0,24.0,6800
914,1995-02-13,792698520.0,792728520.0,0.46,0.38,3.58,351.0,0.05,0.0,-18.51,11.63,None,0.0,0.0,0,24.0,6800
915,1995-02-14,792784740.0,792815100.0,0.49,0.32,3.21,273.0,0.01,0.0,-20.86,12.65,None,0.0,0.0,0,24.0,6800
916,1995-02-15,792870900.0,792901740.0,0.53,0.34,2.81,84.0,0.0,0.0,-26.63,-2.42,None,0.0,0.0,0,24.0,6800
917,1995-02-16,792957120.0,792988320.0,0.56,0.38,4.19,185.0,0.27,0.0,-15.57,15.75,None,0.0,0.0,0,24.0,6600
918,1995-02-17,793043280.0,793074900.0,0.59,0.32,5.85,333.0,0.01,0.0,-9.58,6.46,None,0.0,0.0,0,24.5,6600
919,1995-02-18,793129500.0,793161540.0,0.63,0.32,3.52,355.0,0.0,0.0,-23.77,-1.47,None,0.0,0.0,0,24.5,6600
920,1995-02-19,793215720.0,793248120.0,0.67,0.27,2.68,303.0,0.0,0.0,-35.91,-7.58,None,0.0,0.0,0,24.5,6600
921,1995-02-20,793301880.0,793334700.0,0.7,0.25,3.24,337.0,0.16,0.0,-31.5,0.86,None,0.0,0.0,0,25.0,6600
922,1995-02-21,793388100.0,793421280.0,0.74,0.32,3.86,330.0,0.21,0.0,-17.78,-0.56,None,0.0,0.0,0,25.0,6600
923,1995-02-22,793474260.0,793507920.0,0.78,0.29,1.93,309.0,0.14,1.0,-31.59,-4.46,None,0.0,0.0,0,25.0,6600
924,1995-02-23,793560480.0,793594500.0,0.81,0.33,2.3,254.0,0.07,1.0,-36.48,-4.53,None,0.0,0.0,0,25.0,6600
925,1995-02-24,793646640.0,793681080.0,0.85,0.36,2.19,12.0,0.02,1.0,-38.85,-7.58,None,0.0,0.0,0,25.0,6600
926,1995-02-25,793732860.0,793767660.0,0.89,0.3,2.66,321.0,0.25,1.0,-39.56,1.4,None,0.0,0.0,0,25.0,6600
927,1995-02-26,793819020.0,793854240.0,0.92,0.27,3.31,309.0,0.2,1.0,-0.51,6.47,None,0.0,0.0,0,25.0,6400
928,1995-02-27,793905240.0,793940880.0,0.96,0.33,3.96,318.0,0.24,1.0,4.59,25.84,None,0.0,0.0,0,25.0,6400
929,1995-02-28,793991400.0,794027460.0,0.99,0.31,6.02,81.0,0.2,1.0,7.44,27.53,None,0.0,0.0,0,29.0,6400
930,1995-03-01,794077560.0,794114040.0,0.03,0.32,4.73,117.0,0.27,1.0,19.19,30.74,None,0.0,0.0,0,29.0,6400
931,1995-03-02,794163780.0,794200620.0,0.06,0.44,3.13,111.0,0.28,1.0,23.45,32.57,None,0.0,0.0,0,29.0,6400
932,1995-03-03,794249940.0,794287200.0,0.09,0.47,4.67,35.0,0.28,1.0,23.34,36.52,None,0.0,0.0,0,29.0,6400
933,1995-03-04,794336160.0,794373780.0,0.12,0.39,6.94,244.0,0.27,1.0,24.51,32.61,None,0.0,0.0,0,29.0,6400
934,1995-03-05,794422320.0,794460360.0,0.15,0.36,5.73,250.0,0.28,1.0,15.47,25.88,None,0.0,0.0,0,29.0,6400
935,1995-03-06,794508540.0,794546940.0,0.18,0.36,2.48,198.0,0.21,1.0,-0.95,26.08,None,0.0,0.0,0,28.0,6400
936,1995-03-07,794594700.0,794633580.0,0.22,0.34,1.74,96.0,0.05,1.0,-10.57,21.75,None,0.0,0.0,0,28.0,6400
937,1995-03-08,794680860.0,794720160.0,0.25,0.29,5.07,228.0,0.07,1.0,-12.63,27.53,None,0.0,0.0,0,28.0,6400
938,1995-03-09,794767080.0,794806740.0,0.28,0.29,2.53,204.0,0.01,1.0,-13.85,19.58,None,0.0,0.0,0,28.0,6400
939,1995-03-10,794853240.0,794893320.0,0.31,0.42,5.98,303.0,0.39,1.0,-19.55,12.24,None,0.0,0.0,0,28.0,6400
940,1995-03-11,794939460.0,794979900.0,0.34,0.32,4.32,337.0,0.0,1.0,-30.6,-6.08,None,0.0,0.0,0,28.0,6400
941,1995-03-12,795025620.0,795066480.0,0.37,0.31,2.87,348.0,0.0,1.0,-43.62,-10.43,None,0.0,0.0,0,28.0,6400
942,1995-03-13,795111780.0,795153060.0,0.4,0.3,4.54,322.0,0.0,1.0,-45.54,-11.51,None,0.0,0.0,0,28.0,6400
943,1995-03-14,795198000.0,795239640.0,0.44,0.27,3.15,323.0,0.11,1.0,-49.42,-14.16,None,0.0,0.0,0,28.0,6200
944,1995-03-15,795284160.0,795326220.0,0.47,0.33,3.41,326.0,0.32,1.0,-27.46,-8.5,None,0.0,0.0,0,34.0,6200
945,1995-03-16,795370380.0,795412800.0,0.51,0.35,3.18,295.0,0.28,1.0,-16.47,-2.39,None,0.0,0.0,0,34.0,6200
946,1995-03-17,795456540.0,795499380.0,0.54,0.33,4.41,236.0,0.23,1.0,-14.66,4.53,None,0.0,0.0,0,34.0,6200
947,1995-03-18,795542700.0,795585960.0,0.58,0.29,2.26,178.0,0.13,2.0,-19.63,10.53,None,0.0,0.0,0,34.0,6200
948,1995-03-19,795628920.0,795672540.0,0.62,0.33,3.19,232.0,0.16,2.0,-12.6,17.42,None,0.0,0.0,0,34.0,6200
949,1995-03-20,795715080.0,795759120.0,0.65,0.35,4.73,223.0,0.21,2.0,-7.18,15.55,None,0.0,0.0,0,34.0,6200
950,1995-03-21,795801240.0,795845700.0,0.69,0.27,4.84,250.0,0.07,2.0,-15.57,0.54,None,0.0,0.0,0,34.0,6200
951,1995-03-22,795887460.0,795932280.0,0.73,0.31,3.76,247.0,0.1,2.0,-26.59,0.55,None,0.0,0.0,0,34.0,6200
952,1995-03-23,795973620.0,796018860.0,0.76,0.22,2.65,348.0,0.0,2.0,-38.96,-3.43,None,0.0,0.0,0,32.5,6200
953,1995-03-24,796059840.0,796105440.0,0.8,0.23,3.67,76.0,0.0,2.0,-37.53,4.51,None,0.0,0.0,0,32.5,6200
954,1995-03-25,796146000.0,796192020.0,0.84,0.21,4.19,358.0,0.0,2.0,-29.59,15.47,None,0.0,0.0,0,32.5,6200
955,1995-03-26,796232160.0,796278600.0,0.87,0.2,0.0,0.0,0.005,2.0,-7.06,23.025,None,0.0,0.0,0,32.5,6200
956,1995-03-27,796318380.0,796365180.0,0.9,0.19,8.57,0.0,0.01,2.0,15.47,30.58,None,0.0,0.0,0,32.5,6200
957,1995-03-28,796404540.0,796451760.0,0.94,0.21000000000000002,0.0,0.0,0.055,2.0,15.47,30.58,None,0.0,0.0,0,34.0,6200
958,1995-04-05,797094000.0,797144400.0,0.19,0.21000000000000002,0.0,0.0,0.055,2.0,15.47,30.58,None,0.0,0.0,0,34.0,6400
959,1995-04-12,797697240.0,797750520.0,0.42,0.21000000000000002,0.0,0.0,0.055,3.0,15.47,30.58,None,0.0,0.0,0,34.0,7000
960,1995-04-15,797955840.0,798010260.0,0.53,0.21000000000000002,0.0,0.0,0.055,2.0,15.47,30.58,None,0.0,0.0,0,34.0,8000
961,1995-05-15,800541480.0,800608200.0,0.55,0.21000000000000002,0.0,0.0,0.055,3.0,15.47,30.58,None,0.0,0.0,0,34.0,38400
962,1995-05-16,800627640.0,800694840.0,0.59,0.21000000000000002,0.0,0.0,0.055,3.0,15.47,30.58,None,0.0,0.0,0,34.0,37300
963,1995-05-18,800800080.0,800868060.0,0.67,0.21000000000000002,0.0,0.0,0.055,3.0,15.47,30.58,None,0.0,0.0,0,34.0,32900
964,1995-05-24,801317280.0,801387660.0,0.87,0.21000000000000002,0.0,0.0,0.055,3.0,15.47,30.58,None,0.0,0.0,0,34.0,27700
965,1995-05-31,801920880.0,801993840.0,0.09,0.21000000000000002,0.0,0.0,0.055,4.0,15.47,30.58,None,0.0,0.0,0,34.0,27000
966,1996-01-11,821389200.0,821406660.0,0.7,0.21000000000000002,0.0,0.0,0.055,0.0,-42.6,-32.57,None,0.0,0.0,0,34.0,7000
967,1996-01-13,821561700.0,821579820.0,0.76,0.21000000000000002,2.67,240.0,0.1,0.0,-42.6,-32.57,None,0.0,0.0,0,34.0,7000
968,1996-01-14,821647980.0,821666400.0,0.8,0.21000000000000002,1.95,226.0,0.1,0.0,-45.55,-34.52,None,0.0,0.0,0,34.0,7000
969,1996-01-15,821734200.0,821752980.0,0.83,0.23,1.18,226.0,0.0,0.0,-42.72,-33.49,None,0.0,0.0,0,34.0,6800
970,1996-01-16,821820480.0,821839560.0,0.87,0.24,1.1,217.0,0.0,0.0,-43.72,-33.42,None,0.0,0.0,0,34.0,6800
971,1996-01-17,821906700.0,821926200.0,0.91,0.24,1.4,143.0,0.03,0.0,-45.54,-34.23,None,0.0,0.0,0,34.0,6800
972,1996-01-18,821992980.0,822012780.0,0.95,0.23,1.23,159.0,0.07,0.0,-43.61,-31.32,None,0.0,0.0,0,34.0,6800
973,1996-01-19,822079200.0,822099360.0,0.99,0.25,1.42,156.0,0.0,0.0,-47.5,-33.49,None,0.0,0.0,0,34.0,6800
974,1996-01-20,822165480.0,822185940.0,0.03,0.23,1.72,180.0,0.0,0.0,-49.46,-33.49,None,0.0,0.0,0,34.0,6800
